id,name,fullname,name-revised,fullname-revised
WOS:000306366400009,"Patek, M","Patek, Michael","Patek, M","Patek, Michael"
WOS:000306366400009,"Zoss, AM","Zoss, Angela M.","Zoss, AM","Zoss, Angela M."
WOS:000306366400009,"Biberstine, JR","Biberstine, Joseph R.","Biberstine, JR","Biberstine, Joseph R."
WOS:000306366400009,"Light, RP","Light, Robert P.","Light, RP","Light, Robert P."
WOS:000306366400009,"Lariviere, V","Lariviere, Vincent","Lariviere, V","Lariviere, Vincent"
WOS:000306366400009,"Boyack, KW","Boyack, Kevin W.","Boyack, KW","Boyack, Kevin W."
WOS:000307949000001,"Peterson, MP","Peterson, Mark P.","Peterson, MP","Peterson, Mark P."
WOS:000307949000001,"Whittaker, DJ","Whittaker, Danielle J.","Whittaker, DJ","Whittaker, Danielle J."
WOS:000307949000001,"Ambreth, S","Ambreth, Shruthi","Ambreth, S","Ambreth, Shruthi"
WOS:000307949000001,"Sureshchandra, S","Sureshchandra, Suhas","Sureshchandra, S","Sureshchandra, Suhas"
WOS:000307949000001,"Buechlein, A","Buechlein, Aaron","Buechlein, A","Buechlein, Aaron"
WOS:000307949000001,"Podicheti, R","Podicheti, Ram","Podicheti, R","Podicheti, Ram"
WOS:000307949000001,"Choi, JH","Choi, Jeong-Hyeon","Choi, JH","Choi, Jeong-Hyeon"
WOS:000307949000001,"Lai, Z","Lai, Zhao","Lai, Z","Lai, Zhao"
WOS:000307949000001,"Mockatis, K","Mockatis, Keithanne","Mockatis, K","Mockatis, Keithanne"
WOS:000307949000001,"Colbourne, J","Colbourne, John","Colbourne, J","Colbourne, John"
WOS:000307949000001,"Tang, HX","Tang, Haixu","Tang, HX","Tang, Haixu X."
WOS:000307949000001,"Ketterson, ED","Ketterson, Ellen D.","Ketterson, ED","Ketterson, Ellen D."
WOS:000306842200026,"Kosti, I","Kosti, Idit","Kosti, I","Kosti, Idit"
WOS:000306842200026,"Radivojac, P","Radivojac, Predrag","Radivojac, P","Radivojac, Predrag"
WOS:000306842200026,"Mandel-Gutfreund, Y","Mandel-Gutfreund, Yael","Mandel-Gutfreund, Y","Mandel-Gutfreund, Yael"
WOS:000305189000025,"Huttenhower, C","Huttenhower, Curtis","Huttenhower, C","Huttenhower, Curtis"
WOS:000305189000025,"Gevers, D","Gevers, Dirk","Gevers, D","Gevers, Dirk"
WOS:000305189000025,"Knight, R","Knight, Rob","Knight, R","Knight, Rob"
WOS:000305189000025,"Abubucker, S","Abubucker, Sahar","Abubucker, S","Abubucker, Sahar"
WOS:000305189000025,"Badger, JH","Badger, Jonathan H.","Badger, JH","Badger, Jonathan H."
WOS:000305189000025,"Chinwalla, AT","Chinwalla, Asif T.","Chinwalla, AT","Chinwalla, Asif T."
WOS:000305189000025,"Creasy, HH","Creasy, Heather H.","Creasy, HH","Creasy, Heather H."
WOS:000305189000025,"Earl, AM","Earl, Ashlee M.","Earl, AM","Earl, Ashlee M."
WOS:000305189000025,"FitzGerald, MG","FitzGerald, Michael G.","FitzGerald, MG","FitzGerald, Michael G."
WOS:000305189000025,"Fulton, RS","Fulton, Robert S.","Fulton, RS","Fulton, Robert S."
WOS:000305189000025,"Giglio, MG","Giglio, Michelle G.","Giglio, MG","Giglio, Michelle G."
WOS:000305189000025,"Hallsworth-Pepin, K","Hallsworth-Pepin, Kymberlie","Hallsworth-Pepin, K","Hallsworth-Pepin, Kymberlie"
WOS:000305189000025,"Lobos, EA","Lobos, Elizabeth A.","Lobos, EA","Lobos, Elizabeth A."
WOS:000305189000025,"Madupu, R","Madupu, Ramana","Madupu, R","Madupu, Ramana"
WOS:000305189000025,"Magrini, V","Magrini, Vincent","Magrini, V","Magrini, Vincent"
WOS:000305189000025,"Martin, JC","Martin, John C.","Martin, JC","Martin, John C."
WOS:000305189000025,"Mitreva, M","Mitreva, Makedonka","Mitreva, M","Mitreva, Makedonka"
WOS:000305189000025,"Muzny, DM","Muzny, Donna M.","Muzny, DM","Muzny, Donna M."
WOS:000305189000025,"Sodergren, EJ","Sodergren, Erica J.","Sodergren, EJ","Sodergren, Erica J."
WOS:000305189000025,"Versalovic, J","Versalovic, James","Versalovic, J","Versalovic, James"
WOS:000305189000025,"Wollam, AM","Wollam, Aye M.","Wollam, AM","Wollam, Aye M."
WOS:000305189000025,"Worley, KC","Worley, Kim C.","Worley, KC","Worley, Kim C."
WOS:000305189000025,"Wortman, JR","Wortman, Jennifer R.","Wortman, JR","Wortman, Jennifer R."
WOS:000305189000025,"Young, SK","Young, Sarah K.","Young, SK","Young, Sarah K."
WOS:000305189000025,"Zeng, QD","Zeng, Qiandong","Zeng, QD","Zeng, Qiandong"
WOS:000305189000025,"Aagaard, KM","Aagaard, Kjersti M.","Aagaard, KM","Aagaard, Kjersti M."
WOS:000305189000025,"Abolude, OO","Abolude, Olukemi O.","Abolude, OO","Abolude, Olukemi O."
WOS:000305189000025,"Allen-Vercoe, E","Allen-Vercoe, Emma","Allen-Vercoe, E","Allen-Vercoe, Emma"
WOS:000305189000025,"Alm, EJ","Alm, Eric J.","Alm, EJ","Alm, Eric J."
WOS:000305189000025,"Alvarado, L","Alvarado, Lucia","Alvarado, L","Alvarado, Lucia"
WOS:000305189000025,"Andersen, GL","Andersen, Gary L.","Andersen, GL","Andersen, Gary L."
WOS:000305189000025,"Anderson, S","Anderson, Scott","Anderson, S","Anderson, Scott"
WOS:000305189000025,"Appelbaum, E","Appelbaum, Elizabeth","Appelbaum, E","Appelbaum, Elizabeth"
WOS:000305189000025,"Arachchi, HM","Arachchi, Harindra M.","Arachchi, HM","Arachchi, Harindra M."
WOS:000305189000025,"Armitage, G","Armitage, Gary","Armitage, G","Armitage, Gary"
WOS:000305189000025,"Arze, CA","Arze, Cesar A.","Arze, CA","Arze, Cesar A."
WOS:000305189000025,"Ayvaz, T","Ayvaz, Tulin","Ayvaz, T","Ayvaz, Tulin"
WOS:000305189000025,"Baker, CC","Baker, Carl C.","Baker, CC","Baker, Carl C."
WOS:000305189000025,"Begg, L","Begg, Lisa","Begg, L","Begg, Lisa"
WOS:000305189000025,"Belachew, T","Belachew, Tsegahiwot","Belachew, T","Belachew, Tsegahiwot"
WOS:000305189000025,"Bhonagiri, V","Bhonagiri, Veena","Bhonagiri, V","Bhonagiri, Veena"
WOS:000305189000025,"Bihan, M","Bihan, Monika","Bihan, M","Bihan, Monika"
WOS:000305189000025,"Blaser, MJ","Blaser, Martin J.","Blaser, MJ","Blaser, Martin J."
WOS:000305189000025,"Bloom, T","Bloom, Toby","Bloom, T","Bloom, Toby"
WOS:000305189000025,"Bonazzi, V","Bonazzi, Vivien","Bonazzi, V","Bonazzi, Vivien"
WOS:000305189000025,"Brooks, JP","Brooks, J. Paul","Brooks, JP","Brooks, J. Paul"
WOS:000305189000025,"Buck, GA","Buck, Gregory A.","Buck, GA","Buck, Gregory A."
WOS:000305189000025,"Buhay, CJ","Buhay, Christian J.","Buhay, CJ","Buhay, Christian J."
WOS:000305189000025,"Busam, DA","Busam, Dana A.","Busam, DA","Busam, Dana A."
WOS:000305189000025,"Campbell, JL","Campbell, Joseph L.","Campbell, JL","Campbell, Joseph L."
WOS:000305189000025,"Canon, SR","Canon, Shane R.","Canon, SR","Canon, Shane R."
WOS:000305189000025,"Cantarel, BL","Cantarel, Brandi L.","Cantarel, BL","Cantarel, Brandi L."
WOS:000305189000025,"Chain, PSG","Chain, Patrick S. G.","Chain, PSG","Chain, Patrick S. G."
WOS:000305189000025,"Chen, IMA","Chen, I-Min A.","Chen, IMA","Chen, I-Min A."
WOS:000305189000025,"Chen, L","Chen, Lei","Chen, L","Chen, Lei"
WOS:000305189000025,"Chhibba, S","Chhibba, Shaila","Chhibba, S","Chhibba, Shaila"
WOS:000305189000025,"Chu, K","Chu, Ken","Chu, K","Chu, Ken"
WOS:000305189000025,"Ciulla, DM","Ciulla, Dawn M.","Ciulla, DM","Ciulla, Dawn M."
WOS:000305189000025,"Clemente, JC","Clemente, Jose C.","Clemente, JC","Clemente, Jose C."
WOS:000305189000025,"Clifton, SW","Clifton, Sandra W.","Clifton, SW","Clifton, Sandra W."
WOS:000305189000025,"Conlan, S","Conlan, Sean","Conlan, S","Conlan, Sean"
WOS:000305189000025,"Crabtree, J","Crabtree, Jonathan","Crabtree, J","Crabtree, Jonathan"
WOS:000305189000025,"Cutting, MA","Cutting, Mary A.","Cutting, MA","Cutting, Mary A."
WOS:000305189000025,"Davidovics, NJ","Davidovics, Noam J.","Davidovics, NJ","Davidovics, Noam J."
WOS:000305189000025,"Davis, CC","Davis, Catherine C.","Davis, CC","Davis, Catherine C."
WOS:000305189000025,"DeSantis, TZ","DeSantis, Todd Z.","DeSantis, TZ","DeSantis, Todd Z."
WOS:000305189000025,"Deal, C","Deal, Carolyn","Deal, C","Deal, Carolyn"
WOS:000305189000025,"Delehaunty, KD","Delehaunty, Kimberley D.","Delehaunty, KD","Delehaunty, Kimberley D."
WOS:000305189000025,"Dewhirst, FE","Dewhirst, Floyd E.","Dewhirst, FE","Dewhirst, Floyd E."
WOS:000305189000025,"Deych, E","Deych, Elena","Deych, E","Deych, Elena"
WOS:000305189000025,"Ding, Y","Ding, Yan","Ding, Y","Ding, Yan"
WOS:000305189000025,"Dooling, DJ","Dooling, David J.","Dooling, DJ","Dooling, David J."
WOS:000305189000025,"Dugan, SP","Dugan, Shannon P.","Dugan, SP","Dugan, Shannon P."
WOS:000305189000025,"Dunne, WM","Dunne, Wm Michael","Dunne, WM","Dunne, Wm Michael"
WOS:000305189000025,"Durkin, AS","Durkin, A. Scott","Durkin, AS","Durkin, A. Scott"
WOS:000305189000025,"Edgar, RC","Edgar, Robert C.","Edgar, RC","Edgar, Robert C."
WOS:000305189000025,"Erlich, RL","Erlich, Rachel L.","Erlich, RL","Erlich, Rachel L."
WOS:000305189000025,"Farmer, CN","Farmer, Candace N.","Farmer, CN","Farmer, Candace N."
WOS:000305189000025,"Farrell, RM","Farrell, Ruth M.","Farrell, RM","Farrell, Ruth M."
WOS:000305189000025,"Faust, K","Faust, Karoline","Faust, K","Faust, Karoline"
WOS:000305189000025,"Feldgarden, M","Feldgarden, Michael","Feldgarden, M","Feldgarden, Michael"
WOS:000305189000025,"Felix, VM","Felix, Victor M.","Felix, VM","Felix, Victor M."
WOS:000305189000025,"Fisher, S","Fisher, Sheila","Fisher, S","Fisher, Sheila"
WOS:000305189000025,"Fodor, AA","Fodor, Anthony A.","Fodor, AA","Fodor, Anthony A."
WOS:000305189000025,"Forney, LJ","Forney, Larry J.","Forney, LJ","Forney, Larry J."
WOS:000305189000025,"Foster, L","Foster, Leslie","Foster, L","Foster, Leslie"
WOS:000305189000025,"Di Francesco, V","Di Francesco, Valentina","Di Francesco, V","Di Francesco, Valentina"
WOS:000305189000025,"Friedman, J","Friedman, Jonathan","Friedman, J","Friedman, Jonathan"
WOS:000305189000025,"Friedrich, DC","Friedrich, Dennis C.","Friedrich, DC","Friedrich, Dennis C."
WOS:000305189000025,"Fronick, CC","Fronick, Catrina C.","Fronick, CC","Fronick, Catrina C."
WOS:000305189000025,"Fulton, LL","Fulton, Lucinda L.","Fulton, LL","Fulton, Lucinda L."
WOS:000305189000025,"Gao, HY","Gao, Hongyu","Gao, HY","Gao, Hongyu"
WOS:000305189000025,"Garcia, N","Garcia, Nathalia","Garcia, N","Garcia, Nathalia"
WOS:000305189000025,"Giannoukos, G","Giannoukos, Georgia","Giannoukos, G","Giannoukos, Georgia"
WOS:000305189000025,"Giblin, C","Giblin, Christina","Giblin, C","Giblin, Christina"
WOS:000305189000025,"Giovanni, MY","Giovanni, Maria Y.","Giovanni, MY","Giovanni, Maria Y."
WOS:000305189000025,"Goldberg, JM","Goldberg, Jonathan M.","Goldberg, JM","Goldberg, Jonathan M."
WOS:000305189000025,"Goll, J","Goll, Johannes","Goll, J","Goll, Johannes"
WOS:000305189000025,"Gonzalez, A","Gonzalez, Antonio","Gonzalez, A","Gonzalez, Antonio"
WOS:000305189000025,"Griggs, A","Griggs, Allison","Griggs, A","Griggs, Allison"
WOS:000305189000025,"Gujja, S","Gujja, Sharvari","Gujja, S","Gujja, Sharvari"
WOS:000305189000025,"Haake, SK","Haake, Susan Kinder","Haake, SK","Haake, Susan Kinder"
WOS:000305189000025,"Haas, BJ","Haas, Brian J.","Haas, BJ","Haas, Brian J."
WOS:000305189000025,"Hamilton, HA","Hamilton, Holli A.","Hamilton, HA","Hamilton, Holli A."
WOS:000305189000025,"Harris, EL","Harris, Emily L.","Harris, EL","Harris, Emily L."
WOS:000305189000025,"Hepburn, TA","Hepburn, Theresa A.","Hepburn, TA","Hepburn, Theresa A."
WOS:000305189000025,"Herter, B","Herter, Brandi","Herter, B","Herter, Brandi"
WOS:000305189000025,"Hoffmann, DE","Hoffmann, Diane E.","Hoffmann, DE","Hoffmann, Diane E."
WOS:000305189000025,"Holder, ME","Holder, Michael E.","Holder, ME","Holder, Michael E."
WOS:000305189000025,"Howarth, C","Howarth, Clinton","Howarth, C","Howarth, Clinton"
WOS:000305189000025,"Huang, KH","Huang, Katherine H.","Huang, KH","Huang, Katherine H."
WOS:000305189000025,"Huse, SM","Huse, Susan M.","Huse, SM","Huse, Susan M."
WOS:000305189000025,"Izard, J","Izard, Jacques","Izard, J","Izard, Jacques"
WOS:000305189000025,"Jansson, JK","Jansson, Janet K.","Jansson, JK","Jansson, Janet K."
WOS:000305189000025,"Jiang, HY","Jiang, Huaiyang","Jiang, HY","Jiang, Huaiyang"
WOS:000305189000025,"Jordan, C","Jordan, Catherine","Jordan, C","Jordan, Catherine"
WOS:000305189000025,"Joshi, V","Joshi, Vandita","Joshi, V","Joshi, Vandita"
WOS:000305189000025,"Katancik, JA","Katancik, James A.","Katancik, JA","Katancik, James A."
WOS:000305189000025,"Keitel, WA","Keitel, Wendy A.","Keitel, WA","Keitel, Wendy A."
WOS:000305189000025,"Kelley, ST","Kelley, Scott T.","Kelley, ST","Kelley, Scott T."
WOS:000305189000025,"Kells, C","Kells, Cristyn","Kells, C","Kells, Cristyn"
WOS:000305189000025,"King, NB","King, Nicholas B.","King, NB","King, Nicholas B."
WOS:000305189000025,"Knights, D","Knights, Dan","Knights, D","Knights, Dan"
WOS:000305189000025,"Kong, HDH","Kong, Heidi H.","Kong, HDH","Kong, Heidi H."
WOS:000305189000025,"Koren, O","Koren, Omry","Koren, O","Koren, Omry"
WOS:000305189000025,"Koren, S","Koren, Sergey","Koren, S","Koren, Sergey"
WOS:000305189000025,"Kota, KC","Kota, Karthik C.","Kota, KC","Kota, Karthik C."
WOS:000305189000025,"Kovar, CL","Kovar, Christie L.","Kovar, CL","Kovar, Christie L."
WOS:000305189000025,"Kyrpides, NC","Kyrpides, Nikos C.","Kyrpides, NC","Kyrpides, Nikos C."
WOS:000305189000025,"La Rosa, PS","La Rosa, Patricio S.","La Rosa, PS","La Rosa, Patricio S."
WOS:000305189000025,"Lee, SL","Lee, Sandra L.","Lee, SL","Lee, Sandra L."
WOS:000305189000025,"Lemon, KP","Lemon, Katherine P.","Lemon, KP","Lemon, Katherine P."
WOS:000305189000025,"Lennon, N","Lennon, Niall","Lennon, N","Lennon, Niall"
WOS:000305189000025,"Lewis, CM","Lewis, Cecil M.","Lewis, CM","Lewis, Cecil M."
WOS:000305189000025,"Lewis, L","Lewis, Lora","Lewis, L","Lewis, Lora"
WOS:000305189000025,"Ley, RE","Ley, Ruth E.","Ley, RE","Ley, Ruth E."
WOS:000305189000025,"Li, K","Li, Kelvin","Li, K","Li, Kelvin"
WOS:000305189000025,"Liolios, K","Liolios, Konstantinos","Liolios, K","Liolios, Konstantinos"
WOS:000305189000025,"Liu, B","Liu, Bo","Liu, B","Liu, Bo"
WOS:000305189000025,"Liu, Y","Liu, Yue","Liu, Y","Liu, Yue"
WOS:000305189000025,"Lo, CC","Lo, Chien-Chi","Lo, CC","Lo, Chien-Chi"
WOS:000305189000025,"Lozupone, CA","Lozupone, Catherine A.","Lozupone, CA","Lozupone, Catherine A."
WOS:000305189000025,"Lunsford, RD","Lunsford, R. Dwayne","Lunsford, RD","Lunsford, R. Dwayne"
WOS:000305189000025,"Madden, T","Madden, Tessa","Madden, T","Madden, Tessa"
WOS:000305189000025,"Mahurkar, AA","Mahurkar, Anup A.","Mahurkar, AA","Mahurkar, Anup A."
WOS:000305189000025,"Mannon, PJ","Mannon, Peter J.","Mannon, PJ","Mannon, Peter J."
WOS:000305189000025,"Mardis, ER","Mardis, Elaine R.","Mardis, ER","Mardis, Elaine R."
WOS:000305189000025,"Markowitz, VM","Markowitz, Victor M.","Markowitz, VM","Markowitz, Victor M."
WOS:000305189000025,"Mavromatis, K","Mavromatis, Konstantinos","Mavromatis, K","Mavromatis, Konstantinos"
WOS:000305189000025,"McCorrison, JM","McCorrison, Jamison M.","McCorrison, JM","McCorrison, Jamison M."
WOS:000305189000025,"McDonald, D","McDonald, Daniel","McDonald, D","McDonald, Daniel"
WOS:000305189000025,"McEwen, J","McEwen, Jean","McEwen, J","McEwen, Jean"
WOS:000305189000025,"McGuire, AL","McGuire, Amy L.","McGuire, AL","McGuire, Amy L."
WOS:000305189000025,"McInnes, P","McInnes, Pamela","McInnes, P","McInnes, Pamela"
WOS:000305189000025,"Mehta, T","Mehta, Teena","Mehta, T","Mehta, Teena"
WOS:000305189000025,"Mihindukulasuriya, KA","Mihindukulasuriya, Kathie A.","Mihindukulasuriya, KA","Mihindukulasuriya, Kathie A."
WOS:000305189000025,"Miller, JR","Miller, Jason R.","Miller, JR","Miller, Jason R."
WOS:000305189000025,"Minx, PJ","Minx, Patrick J.","Minx, PJ","Minx, Patrick J."
WOS:000305189000025,"Newsham, I","Newsham, Irene","Newsham, I","Newsham, Irene"
WOS:000305189000025,"Nusbaum, C","Nusbaum, Chad","Nusbaum, C","Nusbaum, Chad"
WOS:000305189000025,"O'Laughlin, M","O'Laughlin, Michelle","O'Laughlin, M","O'Laughlin, Michelle"
WOS:000305189000025,"Orvis, J","Orvis, Joshua","Orvis, J","Orvis, Joshua"
WOS:000305189000025,"Pagani, I","Pagani, Ioanna","Pagani, I","Pagani, Ioanna"
WOS:000305189000025,"Palaniappan, K","Palaniappan, Krishna","Palaniappan, K","Palaniappan, Krishna"
WOS:000305189000025,"Patel, SM","Patel, Shital M.","Patel, SM","Patel, Shital M."
WOS:000305189000025,"Pearson, M","Pearson, Matthew","Pearson, M","Pearson, Matthew"
WOS:000305189000025,"Peterson, J","Peterson, Jane","Peterson, J","Peterson, Jane"
WOS:000305189000025,"Podar, M","Podar, Mircea","Podar, M","Podar, Mircea"
WOS:000305189000025,"Pohl, C","Pohl, Craig","Pohl, C","Pohl, Craig"
WOS:000305189000025,"Pollard, KS","Pollard, Katherine S.","Pollard, KS","Pollard, Katherine S."
WOS:000305189000025,"Pop, M","Pop, Mihai","Pop, M","Pop, Mihai"
WOS:000305189000025,"Priest, ME","Priest, Margaret E.","Priest, ME","Priest, Margaret E."
WOS:000305189000025,"Proctor, LM","Proctor, Lita M.","Proctor, LM","Proctor, Lita M."
WOS:000305189000025,"Qin, X","Qin, Xiang","Qin, X","Qin, Xiang"
WOS:000305189000025,"Raes, J","Raes, Jeroen","Raes, J","Raes, Jeroen"
WOS:000305189000025,"Ravel, J","Ravel, Jacques","Ravel, J","Ravel, Jacques"
WOS:000305189000025,"Reid, JG","Reid, Jeffrey G.","Reid, JG","Reid, Jeffrey G."
WOS:000305189000025,"Rho, M","Rho, Mina","Rho, M","Rho, Mina"
WOS:000305189000025,"Rhodes, R","Rhodes, Rosamond","Rhodes, R","Rhodes, Rosamond"
WOS:000305189000025,"Riehle, KP","Riehle, Kevin P.","Riehle, KP","Riehle, Kevin P."
WOS:000305189000025,"Rivera, MC","Rivera, Maria C.","Rivera, MC","Rivera, Maria C."
WOS:000305189000025,"Rodriguez-Mueller, B","Rodriguez-Mueller, Beltran","Rodriguez-Mueller, B","Rodriguez-Mueller, Beltran"
WOS:000305189000025,"Rogers, YH","Rogers, Yu-Hui","Rogers, YH","Rogers, Yu-Hui"
WOS:000305189000025,"Ross, MC","Ross, Matthew C.","Ross, MC","Ross, Matthew C."
WOS:000305189000025,"Russ, C","Russ, Carsten","Russ, C","Russ, Carsten"
WOS:000305189000025,"Sanka, RK","Sanka, Ravi K.","Sanka, RK","Sanka, Ravi K."
WOS:000305189000025,"Sankar, P","Sankar, Pamela","Sankar, P","Sankar, Pamela"
WOS:000305189000025,"Sathirapongsasuti, JF","Sathirapongsasuti, J. Fah","Sathirapongsasuti, JF","Sathirapongsasuti, J. Fah"
WOS:000305189000025,"Schloss, JA","Schloss, Jeffery A.","Schloss, JA","Schloss, Jeffery A."
WOS:000305189000025,"Schloss, PD","Schloss, Patrick D.","Schloss, PD","Schloss, Patrick D."
WOS:000305189000025,"Schmidt, TM","Schmidt, Thomas M.","Schmidt, TM","Schmidt, Thomas M."
WOS:000305189000025,"Scholz, M","Scholz, Matthew","Scholz, M","Scholz, Matthew"
WOS:000305189000025,"Schriml, L","Schriml, Lynn","Schriml, L","Schriml, Lynn"
WOS:000305189000025,"Schubert, AM","Schubert, Alyxandria M.","Schubert, AM","Schubert, Alyxandria M."
WOS:000305189000025,"Segata, N","Segata, Nicola","Segata, N","Segata, Nicola"
WOS:000305189000025,"Segre, JA","Segre, Julia A.","Segre, JA","Segre, Julia A."
WOS:000305189000025,"Shannon, WD","Shannon, William D.","Shannon, WD","Shannon, William D."
WOS:000305189000025,"Sharp, RR","Sharp, Richard R.","Sharp, RR","Sharp, Richard R."
WOS:000305189000025,"Sharpton, TJ","Sharpton, Thomas J.","Sharpton, TJ","Sharpton, Thomas J."
WOS:000305189000025,"Shenoy, N","Shenoy, Narmada","Shenoy, N","Shenoy, Narmada"
WOS:000305189000025,"Sheth, NU","Sheth, Nihar U.","Sheth, NU","Sheth, Nihar U."
WOS:000305189000025,"Simone, GA","Simone, Gina A.","Simone, GA","Simone, Gina A."
WOS:000305189000025,"Singh, I","Singh, Indresh","Singh, I","Singh, Indresh"
WOS:000305189000025,"Smillie, CS","Smillie, Christopher S.","Smillie, CS","Smillie, Christopher S."
WOS:000305189000025,"Sobel, JD","Sobel, Jack D.","Sobel, JD","Sobel, Jack D."
WOS:000305189000025,"Sommer, DD","Sommer, Daniel D.","Sommer, DD","Sommer, Daniel D."
WOS:000305189000025,"Spicer, P","Spicer, Paul","Spicer, P","Spicer, Paul"
WOS:000305189000025,"Sutton, GG","Sutton, Granger G.","Sutton, GG","Sutton, Granger G."
WOS:000305189000025,"Sykes, SM","Sykes, Sean M.","Sykes, SM","Sykes, Sean M."
WOS:000305189000025,"Tabbaa, DG","Tabbaa, Diana G.","Tabbaa, DG","Tabbaa, Diana G."
WOS:000305189000025,"Thiagarajan, M","Thiagarajan, Mathangi","Thiagarajan, M","Thiagarajan, Mathangi"
WOS:000305189000025,"Tomlinson, CM","Tomlinson, Chad M.","Tomlinson, CM","Tomlinson, Chad M."
WOS:000305189000025,"Torralba, M","Torralba, Manolito","Torralba, M","Torralba, Manolito"
WOS:000305189000025,"Treangen, TJ","Treangen, Todd J.","Treangen, TJ","Treangen, Todd J."
WOS:000305189000025,"Truty, RM","Truty, Rebecca M.","Truty, RM","Truty, Rebecca M."
WOS:000305189000025,"Vishnivetskaya, TA","Vishnivetskaya, Tatiana A.","Vishnivetskaya, TA","Vishnivetskaya, Tatiana A."
WOS:000305189000025,"Walker, J","Walker, Jason","Walker, J","Walker, Jason"
WOS:000305189000025,"Wang, L","Wang, Lu","Wang, L","Wang, Lu"
WOS:000305189000025,"Wang, ZY","Wang, Zhengyuan","Wang, ZY","Wang, Zhengyuan"
WOS:000305189000025,"Ward, DV","Ward, Doyle V.","Ward, DV","Ward, Doyle V."
WOS:000305189000025,"Warren, W","Warren, Wesley","Warren, W","Warren, Wesley"
WOS:000305189000025,"Watson, MA","Watson, Mark A.","Watson, MA","Watson, Mark A."
WOS:000305189000025,"Wellington, C","Wellington, Christopher","Wellington, C","Wellington, Christopher"
WOS:000305189000025,"Wetterstrand, KA","Wetterstrand, Kris A.","Wetterstrand, KA","Wetterstrand, Kris A."
WOS:000305189000025,"White, JR","White, James R.","White, JR","White, James R."
WOS:000305189000025,"Wilczek-Boney, K","Wilczek-Boney, Katarzyna","Wilczek-Boney, K","Wilczek-Boney, Katarzyna"
WOS:000305189000025,"Wu, YQ","Wu, YuanQing","Wu, YQ","Wu, YuanQing"
WOS:000305189000025,"Wylie, KM","Wylie, Kristine M.","Wylie, KM","Wylie, Kristine M."
WOS:000305189000025,"Wylie, T","Wylie, Todd","Wylie, T","Wylie, Todd"
WOS:000305189000025,"Yandava, C","Yandava, Chandri","Yandava, C","Yandava, Chandri"
WOS:000305189000025,"Ye, L","Ye, Liang","Ye, L","Ye, Liang"
WOS:000305189000025,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000305189000025,"Yooseph, S","Yooseph, Shibu","Yooseph, S","Yooseph, Shibu"
WOS:000305189000025,"Youmans, BP","Youmans, Bonnie P.","Youmans, BP","Youmans, Bonnie P."
WOS:000305189000025,"Zhang, L","Zhang, Lan","Zhang, L","Zhang, Lan"
WOS:000305189000025,"Zhou, YJ","Zhou, Yanjiao","Zhou, YJ","Zhou, Yanjiao"
WOS:000305189000025,"Zhu, YM","Zhu, Yiming","Zhu, YM","Zhu, Yiming"
WOS:000305189000025,"Zoloth, L","Zoloth, Laurie","Zoloth, L","Zoloth, Laurie"
WOS:000305189000025,"Zucker, JD","Zucker, Jeremy D.","Zucker, JD","Zucker, Jeremy D."
WOS:000305189000025,"Birren, BW","Birren, Bruce W.","Birren, BW","Birren, Bruce W."
WOS:000305189000025,"Gibbs, RA","Gibbs, Richard A.","Gibbs, RA","Gibbs, Richard A."
WOS:000305189000025,"Highlander, SK","Highlander, Sarah K.","Highlander, SK","Highlander, Sarah K."
WOS:000305189000025,"Methe, BA","Methe, Barbara A.","Methe, BA","Methe, Barbara A."
WOS:000305189000025,"Nelson, KE","Nelson, Karen E.","Nelson, KE","Nelson, Karen E."
WOS:000305189000025,"Petrosino, JF","Petrosino, Joseph F.","Petrosino, JF","Petrosino, Joseph F."
WOS:000305189000025,"Weinstock, GM","Weinstock, George M.","Weinstock, GM","Weinstock, George M."
WOS:000305189000025,"Wilson, RK","Wilson, Richard K.","Wilson, RK","Wilson, Richard K."
WOS:000305189000025,"White, O","White, Owen","White, O","White, Owen"
WOS:000305341900007,"Huse, SM","Huse, Susan M.","Huse, SM","Huse, Susan M."
WOS:000305341900007,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000305341900007,"Zhou, YJ","Zhou, Yanjiao","Zhou, YJ","Zhou, Yanjiao"
WOS:000305341900007,"Fodor, AA","Fodor, Anthony A.","Fodor, AA","Fodor, Anthony A."
WOS:000305961000001,"Rho, M","Rho, Mina","Rho, M","Rho, Mina"
WOS:000305961000001,"Wu, YW","Wu, Yu-Wei","Wu, YW","Wu, Yu-Wei"
WOS:000305961000001,"Tang, HX","Tang, Haixu","Tang, HX","Tang, Haixu X."
WOS:000305961000001,"Doak, TG","Doak, Thomas G.","Doak, TG","Doak, Thomas G."
WOS:000305961000001,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000305335100019,"Wang, MJ","Wang, Mingjie","Wang, MJ","Wang, Mingjie"
WOS:000305335100019,"Ye, YZ","Ye, Yuzhen","Ye, YZ","Ye, Yuzhen"
WOS:000305335100019,"Tang, HX","Tang, Haixu","Tang, HX","Tang, Haixu X."
WOS:000304442000023,"Crandall, D","Crandall, David","Crandall, DJ","Crandall, David J."
WOS:000304442000023,"Snavely, N","Snavely, Noah","Snavely, N","Snavely, Noah"
